clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count,body_weight_kg,peak_force_N,peak_speed_mps,peak_accel_g,n_imu_samples
s03_cross_2m_right_c007,subject03,cross_2m_right.mp4,cross,right,2,378,397,20,58.0,75.29729582738656,2.97942114151421,5.753797094372275,190
s03_cross_2m_right_c008,subject03,cross_2m_right.mp4,cross,right,2,419,439,21,58.0,74.38825054488119,2.844460595052864,5.684332951634365,196
s03_cross_2m_right_c009,subject03,cross_2m_right.mp4,cross,right,2,464,485,22,58.0,75.80385514853653,2.953818175830428,5.792505517007285,203
s03_cross_2m_right_c010,subject03,cross_2m_right.mp4,cross,right,2,513,531,19,58.0,68.9946580892244,2.8460736149320227,5.272184862402468,184
s03_cross_2m_right_c011,subject03,cross_2m_right.mp4,cross,right,2,555,573,19,58.0,71.02672316315538,2.836708753686999,5.42746387992207,181
s03_cross_2m_right_c012,subject03,cross_2m_right.mp4,cross,right,2,598,618,21,58.0,79.53480493838634,3.107265178554366,6.077603777498585,196
s03_cross_2m_right_c013,subject03,cross_2m_right.mp4,cross,right,2,643,664,22,58.0,88.5206423149522,3.4140699507322183,6.764251078967565,203
s03_cross_2m_right_c014,subject03,cross_2m_right.mp4,cross,right,2,694,716,23,58.0,92.21462891573779,3.2940977569800878,7.046524819833033,208
s03_cross_2m_right_c015,subject03,cross_2m_right.mp4,cross,right,2,744,764,21,58.0,87.69421397790633,3.180156361630212,6.701100059901725,193
s03_hook_1m_left_c001,subject03,hook_1m_left.mp4,hook,left,1,140,167,28,58.0,159.50131915951138,6.084889551447784,12.188196357441415,246
s03_hook_1m_left_c002,subject03,hook_1m_left.mp4,hook,left,1,211,238,28,58.0,89.22207649682186,4.725137863662008,6.817850745638025,246
s03_hook_1m_left_c003,subject03,hook_1m_left.mp4,hook,left,1,282,310,29,58.0,112.0059708834345,5.037536112290115,8.558868186964201,253
s03_hook_1m_left_c004,subject03,hook_1m_left.mp4,hook,left,1,350,377,28,58.0,125.21180687312787,5.714556129858268,9.567984117507596,246
s03_hook_1m_left_c005,subject03,hook_1m_left.mp4,hook,left,1,415,441,27,58.0,111.76469604742728,5.300154889842055,8.540431317019415,240
s03_hook_1m_left_c006,subject03,hook_1m_left.mp4,hook,left,1,473,500,28,58.0,113.8467280136637,4.996115716643335,8.699528524244275,246
s03_hook_1m_left_c007,subject03,hook_1m_left.mp4,hook,left,1,536,563,28,58.0,132.22249882262938,5.537462532633544,10.103701881676086,246
s03_hook_1m_left_c008,subject03,hook_1m_left.mp4,hook,left,1,602,631,30,58.0,122.1028243230658,5.0940552313032175,9.330413105608189,260
s03_hook_1m_left_c009,subject03,hook_1m_left.mp4,hook,left,1,671,700,30,58.0,133.47692212440072,5.351462782318024,10.19955787583278,260
s03_hook_1m_left_c010,subject03,hook_1m_left.mp4,hook,left,1,742,771,30,58.0,132.67700634814886,5.520985737620233,10.138432797985475,260
s03_hook_1m_left_c011,subject03,hook_1m_left.mp4,hook,left,1,811,841,31,58.0,137.72556361905603,5.60548860818852,10.524215233289778,261
s03_hook_1m_left_c012,subject03,hook_1m_left.mp4,hook,left,1,878,909,32,58.0,132.2933458246117,5.1242506753117585,10.109115612271209,273
s03_hook_1m_left_c013,subject03,hook_1m_left.mp4,hook,left,1,948,977,30,58.0,155.5352277823429,5.758888210182253,11.88512989547603,261
s03_hook_1m_left_c014,subject03,hook_1m_left.mp4,hook,left,1,1015,1044,30,58.0,146.50142151997892,5.500971788805926,11.194817080754644,260
s03_hook_1m_left_c015,subject03,hook_1m_left.mp4,hook,left,1,1084,1115,32,58.0,154.26402285695337,5.850347532201902,11.787991543750554,273
s03_hook_1m_right_c001,subject03,hook_1m_right.mp4,hook,right,1,102,130,29,58.0,166.83951872397944,6.280092800451231,12.748940416945915,254
s03_hook_1m_right_c002,subject03,hook_1m_right.mp4,hook,right,1,156,182,27,58.0,179.0202042905555,6.254451571514588,13.679720101001141,240
s03_hook_1m_right_c003,subject03,hook_1m_right.mp4,hook,right,1,210,238,29,58.0,176.93588718771235,6.409925302637513,13.520448276451404,254
s03_hook_1m_right_c004,subject03,hook_1m_right.mp4,hook,right,1,266,296,31,58.0,261.3006838643782,7.481946386254595,19.967132936924365,267
s03_hook_1m_right_c005,subject03,hook_1m_right.mp4,hook,right,1,325,358,34,58.0,225.08653789267123,7.21321317209629,17.19985098373376,287
s03_hook_1m_right_c006,subject03,hook_1m_right.mp4,hook,right,1,386,415,30,58.0,188.19729333082634,6.570640913157509,14.380981782107899,260
s03_hook_1m_right_c007,subject03,hook_1m_right.mp4,hook,right,1,444,473,30,58.0,216.06629205554657,7.1771642883839295,16.510574380664906,260
s03_hook_1m_right_c008,subject03,hook_1m_right.mp4,hook,right,1,500,530,31,58.0,195.85568260751376,6.731003921466322,14.966192943857868,267
s03_hook_1m_right_c009,subject03,hook_1m_right.mp4,hook,right,1,560,588,29,58.0,174.59940750335772,6.35175918621047,13.341907601501827,253
s03_hook_1m_right_c010,subject03,hook_1m_right.mp4,hook,right,1,617,647,31,58.0,206.7368148068596,6.978937193389343,15.79766804723476,266
s03_hook_1m_right_c011,subject03,hook_1m_right.mp4,hook,right,1,681,710,30,58.0,197.52281113596533,6.721592522382788,15.09358555706591,260
s03_hook_1m_right_c012,subject03,hook_1m_right.mp4,hook,right,1,738,768,31,58.0,177.60375340832624,6.451182059579858,13.571482867765368,267
s03_hook_1m_right_c013,subject03,hook_1m_right.mp4,hook,right,1,801,832,32,58.0,202.79562420643995,6.848582737497729,15.496504362989755,274
s03_hook_1m_right_c014,subject03,hook_1m_right.mp4,hook,right,1,864,893,30,58.0,208.2525635075613,7.079815078881092,15.913493062915123,260
s03_hook_1m_right_c015,subject03,hook_1m_right.mp4,hook,right,1,923,952,30,58.0,196.8307795117083,6.822834315673708,15.04070438112047,260
s03_hook_1m_right_c016,subject03,hook_1m_right.mp4,hook,right,1,992,1022,31,58.0,180.34911211239535,6.770697398701181,13.781267784486603,266
s03_hook_2m_left_c001,subject03,hook_2m_left.mp4,hook,left,2,122,150,29,58.0,122.90174406045952,5.426741642277533,9.391462071751548,253
s03_hook_2m_left_c002,subject03,hook_2m_left.mp4,hook,left,2,185,215,31,58.0,127.07542405778868,5.6041753109531545,9.710391291952547,266
s03_hook_2m_left_c003,subject03,hook_2m_left.mp4,hook,left,2,251,280,30,58.0,125.68052440890068,4.919772111222701,9.603800883113541,260
s03_hook_2m_left_c004,subject03,hook_2m_left.mp4,hook,left,2,310,340,31,58.0,136.22929325924054,5.045126719755722,10.409878643189149,267
s03_hook_2m_left_c005,subject03,hook_2m_left.mp4,hook,left,2,379,409,31,58.0,142.36464347998918,5.664563896925379,10.878707701194447,267
s03_hook_2m_left_c006,subject03,hook_2m_left.mp4,hook,left,2,445,475,31,58.0,112.67760110373706,4.785384818785941,8.61019040202659,266
s03_hook_2m_left_c007,subject03,hook_2m_left.mp4,hook,left,2,512,541,30,58.0,127.50889609531261,5.325229390599406,9.743514794232286,260
s03_hook_2m_left_c008,subject03,hook_2m_left.mp4,hook,left,2,580,611,32,58.0,122.53525639982932,5.458253815670633,9.36345713991852,273
s03_hook_2m_left_c009,subject03,hook_2m_left.mp4,hook,left,2,645,674,30,58.0,102.21141280505836,4.659443183514225,7.810422984613072,260
s03_hook_2m_left_c010,subject03,hook_2m_left.mp4,hook,left,2,710,740,31,58.0,109.60539231442867,4.655433978720703,8.3754294347038,267
s03_hook_2m_left_c011,subject03,hook_2m_left.mp4,hook,left,2,772,801,30,58.0,125.29519735485417,5.14496513665946,9.574356350483333,260
s03_hook_2m_left_c012,subject03,hook_2m_left.mp4,hook,left,2,836,866,31,58.0,140.0725061481341,5.320642531500577,10.703555420159498,266
s03_hook_2m_left_c013,subject03,hook_2m_left.mp4,hook,left,2,900,932,33,58.0,149.41380103837915,5.310710504718498,11.417364791486454,280
s03_hook_2m_left_c014,subject03,hook_2m_left.mp4,hook,left,2,961,992,32,58.0,128.59399344185215,5.014045922805305,9.826431848437567,274
s03_hook_2m_left_c015,subject03,hook_2m_left.mp4,hook,left,2,1028,1057,30,58.0,124.58119723973923,5.1267092212995395,9.519796465661605,260
s03_hook_2m_right_c001,subject03,hook_2m_right.mp4,hook,right,2,138,167,30,58.0,189.64253475278636,6.581912546790183,14.491419026938086,260
s03_hook_2m_right_c002,subject03,hook_2m_right.mp4,hook,right,2,199,230,32,58.0,178.6520230266801,6.3433398151285045,13.651585753505517,273
s03_hook_2m_right_c003,subject03,hook_2m_right.mp4,hook,right,2,259,289,31,58.0,191.8370105972977,6.4293496104344285,14.659108564777068,267
s03_hook_2m_right_c004,subject03,hook_2m_right.mp4,hook,right,2,319,348,30,58.0,188.3797287887332,6.506426646799728,14.394922476738172,260
s03_hook_2m_right_c005,subject03,hook_2m_right.mp4,hook,right,2,378,407,30,58.0,215.4451405684367,6.933553558728617,16.463109467318073,260
s03_hook_2m_right_c006,subject03,hook_2m_right.mp4,hook,right,2,440,469,30,58.0,190.59683020710978,6.457323775791017,14.564340934052069,260
s03_hook_2m_right_c007,subject03,hook_2m_right.mp4,hook,right,2,505,533,29,58.0,198.20565519973093,6.609162809461914,15.145764671160666,253
s03_hook_2m_right_c008,subject03,hook_2m_right.mp4,hook,right,2,563,593,31,58.0,184.40671662441832,6.607480099552537,14.091327167029505,266
s03_hook_2m_right_c009,subject03,hook_2m_right.mp4,hook,right,2,628,656,29,58.0,203.70483162822742,6.862869041016606,15.565980895502356,253
s03_hook_2m_right_c010,subject03,hook_2m_right.mp4,hook,right,2,692,721,30,58.0,162.93810805724598,6.153263069312911,12.45081649215499,260
s03_hook_2m_right_c011,subject03,hook_2m_right.mp4,hook,right,2,755,784,30,58.0,173.38568985735841,6.128545525316113,13.24916210528974,260
s03_hook_2m_right_c012,subject03,hook_2m_right.mp4,hook,right,2,818,847,30,58.0,217.05410967228482,6.668263072035268,16.58605786344479,260
s03_hook_2m_right_c013,subject03,hook_2m_right.mp4,hook,right,2,885,914,30,58.0,186.6032379030743,6.410297564525099,14.259173005475418,260
s03_hook_2m_right_c014,subject03,hook_2m_right.mp4,hook,right,2,952,981,30,58.0,155.39577180621754,5.686902729938866,11.87447345182283,260
s03_hook_2m_right_c015,subject03,hook_2m_right.mp4,hook,right,2,1016,1044,29,58.0,189.4406864656739,6.1017127774399205,14.475994912763333,253
s03_jab_1m_left_c001,subject03,jab_1m_left.mp4,jab,left,1,129,146,18,58.0,79.62356403003798,2.749235512706554,6.084386249538684,180
s03_jab_1m_left_c002,subject03,jab_1m_left.mp4,jab,left,1,176,194,19,58.0,90.5892407783078,3.4332206230034576,6.922321773234773,187
s03_jab_1m_left_c003,subject03,jab_1m_left.mp4,jab,left,1,234,253,20,58.0,91.2457410000241,3.1541547133628014,6.972487838651323,193
s03_jab_1m_left_c004,subject03,jab_1m_left.mp4,jab,left,1,289,309,21,58.0,114.01685806741366,3.3489045878047428,8.712528908895221,200
s03_jab_1m_left_c005,subject03,jab_1m_left.mp4,jab,left,1,338,356,19,58.0,109.0599281276985,3.128784247473939,8.333748120412155,186
s03_jab_1m_left_c006,subject03,jab_1m_left.mp4,jab,left,1,386,404,19,58.0,116.89127405201397,3.1747540255649622,8.932175659266235,187
s03_jab_1m_left_c007,subject03,jab_1m_left.mp4,jab,left,1,440,458,19,58.0,170.44324178122778,3.897135070073031,13.024316723994867,187
s03_jab_1m_left_c008,subject03,jab_1m_left.mp4,jab,left,1,495,513,19,58.0,125.05028953413643,3.3270287298205585,9.55564186822005,186
s03_jab_1m_left_c009,subject03,jab_1m_left.mp4,jab,left,1,547,565,19,58.0,118.51770706332611,3.509370899087342,9.056458549267116,187
s03_jab_1m_left_c010,subject03,jab_1m_left.mp4,jab,left,1,602,620,19,58.0,136.63489547691307,3.5159717190187414,10.440872490124438,187
s03_jab_1m_left_c011,subject03,jab_1m_left.mp4,jab,left,1,653,672,20,58.0,124.40370130838414,3.399545863886587,9.506233221950502,193
s03_jab_1m_left_c012,subject03,jab_1m_left.mp4,jab,left,1,703,721,19,58.0,128.9596822427685,3.4580173782149095,9.854375735891114,186
s03_jab_1m_left_c013,subject03,jab_1m_left.mp4,jab,left,1,753,772,20,58.0,129.834042899263,3.31305252388419,9.921189474013987,194
s03_jab_1m_left_c014,subject03,jab_1m_left.mp4,jab,left,1,804,823,20,58.0,135.45996418930656,3.3156157105686,10.35109082991429,193
s03_jab_1m_left_c015,subject03,jab_1m_left.mp4,jab,left,1,857,875,19,58.0,185.13194019339892,3.8803732474890484,14.146744685256676,187
s03_jab_1m_right_c001,subject03,jab_1m_right.mp4,jab,right,1,97,119,23,58.0,81.6686746003335,3.0024865054963916,6.24066213073383,213
s03_jab_1m_right_c002,subject03,jab_1m_right.mp4,jab,right,1,145,164,20,58.0,82.24842710058405,3.1314597278629366,6.284963565662433,193
s03_jab_1m_right_c003,subject03,jab_1m_right.mp4,jab,right,1,192,214,23,58.0,89.00180307331955,3.037273089289165,6.8010186858649835,213
s03_jab_1m_right_c004,subject03,jab_1m_right.mp4,jab,right,1,243,263,21,58.0,93.09784097946616,3.0151121292713654,7.114014932859728,199
s03_jab_1m_right_c005,subject03,jab_1m_right.mp4,jab,right,1,291,312,22,58.0,97.05610717022921,3.1011708363574204,7.4164834379621505,207
s03_jab_1m_right_c006,subject03,jab_1m_right.mp4,jab,right,1,341,361,21,58.0,121.84436674928148,3.8862529140299444,9.310663227199967,199
s03_jab_1m_right_c007,subject03,jab_1m_right.mp4,jab,right,1,386,407,22,58.0,139.49574717478615,4.034650071432291,10.65948273376967,207
s03_jab_1m_right_c008,subject03,jab_1m_right.mp4,jab,right,1,439,461,23,58.0,107.19255512412913,3.523184976616939,8.191053947348124,214
s03_jab_1m_right_c009,subject03,jab_1m_right.mp4,jab,right,1,486,507,22,58.0,104.28177372327968,3.13810227545911,7.968628355797611,206
s03_jab_1m_right_c010,subject03,jab_1m_right.mp4,jab,right,1,534,555,22,58.0,87.6297673011473,3.0228777207345097,6.696175406268371,206
s03_jab_1m_right_c011,subject03,jab_1m_right.mp4,jab,right,1,580,602,23,58.0,99.31119675639357,3.37661222791769,7.588804738028047,213
s03_jab_1m_right_c012,subject03,jab_1m_right.mp4,jab,right,1,625,647,23,58.0,104.00966791810197,3.623872265753311,7.947835556082964,214
s03_jab_1m_right_c013,subject03,jab_1m_right.mp4,jab,right,1,674,694,21,58.0,84.05854401170103,2.9794100659295886,6.423282549222408,200
s03_jab_1m_right_c014,subject03,jab_1m_right.mp4,jab,right,1,717,738,22,58.0,91.79979475516183,3.3030143970711823,7.0148255195920255,207
s03_jab_1m_right_c015,subject03,jab_1m_right.mp4,jab,right,1,764,783,20,58.0,122.62041411942076,3.613204948792465,9.36996441530158,192
s03_jab_2m_left_c001,subject03,jab_2m_left.mp4,jab,left,2,241,258,18,58.0,108.5926133862448,3.213138058295319,8.298038548481477,179
s03_jab_2m_left_c002,subject03,jab_2m_left.mp4,jab,left,2,289,307,19,58.0,109.26801681937545,3.5109920638748777,8.349649091308736,186
s03_jab_2m_left_c003,subject03,jab_2m_left.mp4,jab,left,2,338,358,21,58.0,115.72342718689076,3.4426960940048015,8.842935350894182,200
s03_jab_2m_left_c004,subject03,jab_2m_left.mp4,jab,left,2,385,403,19,58.0,177.07672075506244,3.958307899304687,13.53120998790073,187
s03_jab_2m_left_c005,subject03,jab_2m_left.mp4,jab,left,2,434,451,18,58.0,121.37924051898919,3.658150655009824,9.275120889019496,179
s03_jab_2m_left_c006,subject03,jab_2m_left.mp4,jab,left,2,482,500,19,58.0,133.96253444425435,3.517296367824665,10.23666564609548,187
s03_jab_2m_left_c007,subject03,jab_2m_left.mp4,jab,left,2,532,551,20,58.0,80.56689706108918,2.7026743551891768,6.1564704697413655,192
s03_jab_2m_left_c008,subject03,jab_2m_left.mp4,jab,left,2,581,601,21,58.0,138.45652181172449,2.9882665982700347,10.580070959300508,200
s03_jab_2m_left_c009,subject03,jab_2m_left.mp4,jab,left,2,634,653,20,58.0,75.80371873115331,2.6124962818644875,5.792495092755862,193
s03_jab_2m_left_c010,subject03,jab_2m_left.mp4,jab,left,2,683,703,21,58.0,95.91507847851693,3.0438489548212444,7.329292424011001,199
s03_jab_2m_left_c011,subject03,jab_2m_left.mp4,jab,left,2,733,752,20,58.0,101.76347321829297,2.7996643868065885,7.776193953351532,195
s03_jab_2m_left_c012,subject03,jab_2m_left.mp4,jab,left,2,784,803,20,58.0,100.41546665582275,2.916041775890178,7.673186851209162,193
s03_jab_2m_left_c013,subject03,jab_2m_left.mp4,jab,left,2,837,855,19,58.0,119.1305009394878,3.0571359338458763,9.103284820853165,187
s03_jab_2m_left_c014,subject03,jab_2m_left.mp4,jab,left,2,886,905,20,58.0,122.53720846126356,3.233391499695167,9.36360630550654,193
s03_jab_2m_left_c015,subject03,jab_2m_left.mp4,jab,left,2,937,955,19,58.0,122.27164686606058,3.0350461087649427,9.34331357761949,186
s03_jab_2m_right_c001,subject03,jab_2m_right.mp4,jab,right,2,126,151,26,58.0,102.23940711717701,3.2505911705711856,7.812562152958459,233
s03_jab_2m_right_c002,subject03,jab_2m_right.mp4,jab,right,2,174,198,25,58.0,119.84313187147781,3.400560642483851,9.157740080378602,226
s03_jab_2m_right_c003,subject03,jab_2m_right.mp4,jab,right,2,222,243,22,58.0,117.33243801418442,3.6108991309509118,8.96588693529263,207
s03_jab_2m_right_c004,subject03,jab_2m_right.mp4,jab,right,2,267,288,22,58.0,103.93332835206753,3.2247709166056797,7.942002114544221,207
s03_jab_2m_right_c005,subject03,jab_2m_right.mp4,jab,right,2,313,333,21,58.0,100.19853206639814,3.461374017722982,7.656609926412798,200
s03_jab_2m_right_c006,subject03,jab_2m_right.mp4,jab,right,2,357,377,21,58.0,97.41904647878955,3.3925120382337575,7.444217224628476,201
s03_jab_2m_right_c007,subject03,jab_2m_right.mp4,jab,right,2,404,424,21,58.0,104.42952086385245,3.334793711263031,7.979918363742627,199
s03_jab_2m_right_c008,subject03,jab_2m_right.mp4,jab,right,2,449,469,21,58.0,85.47440143558096,3.0543384924540438,6.531474433699125,200
s03_jab_2m_right_c009,subject03,jab_2m_right.mp4,jab,right,2,499,517,19,58.0,90.01667758096504,3.1762600787664055,6.8785697045181555,186
s03_jab_2m_right_c010,subject03,jab_2m_right.mp4,jab,right,2,543,563,21,58.0,97.1931976806191,3.3438508129589386,7.4269591259889225,200
s03_jab_2m_right_c011,subject03,jab_2m_right.mp4,jab,right,2,588,609,22,58.0,104.59784487800948,3.4654378414340354,7.992780740975801,206
s03_jab_2m_right_c012,subject03,jab_2m_right.mp4,jab,right,2,636,655,20,58.0,93.90770097617317,3.442839535943201,7.17589989226894,194
s03_jab_2m_right_c013,subject03,jab_2m_right.mp4,jab,right,2,681,700,20,58.0,106.91733229267179,3.5670389179258972,8.170022961964872,193
s03_jab_2m_right_c014,subject03,jab_2m_right.mp4,jab,right,2,726,745,20,58.0,87.90644235897793,2.9432474097930075,6.717317362647263,193
s03_jab_2m_right_c015,subject03,jab_2m_right.mp4,jab,right,2,771,790,20,58.0,101.65268063678748,3.4394077899519444,7.767727805576376,193
s03_uppercut_1m_left_c001,subject03,uppercut_1m_left.mp4,uppercut,left,1,132,159,28,58.0,103.25088641349579,5.611761846220262,7.889853728601737,247
s03_uppercut_1m_left_c002,subject03,uppercut_1m_left.mp4,uppercut,left,1,199,225,27,58.0,95.12505163663221,4.830243695923699,7.26892300307279,244
s03_uppercut_1m_left_c003,subject03,uppercut_1m_left.mp4,uppercut,left,1,269,297,29,58.0,117.21231522049452,5.320944759407571,8.956707825024376,253
s03_uppercut_1m_left_c004,subject03,uppercut_1m_left.mp4,uppercut,left,1,336,362,27,58.0,105.37163733962278,5.116272883442753,8.051909621612952,240
s03_uppercut_1m_left_c005,subject03,uppercut_1m_left.mp4,uppercut,left,1,406,433,28,58.0,109.63790490070403,5.082905043011908,8.37791386422263,247
s03_uppercut_1m_left_c006,subject03,uppercut_1m_left.mp4,uppercut,left,1,479,505,27,58.0,110.98937577219768,4.945607960478693,8.481185689433392,239
s03_uppercut_1m_left_c007,subject03,uppercut_1m_left.mp4,uppercut,left,1,547,574,28,58.0,100.3633301204085,4.738511189883277,7.6692028695444705,246
s03_uppercut_1m_left_c008,subject03,uppercut_1m_left.mp4,uppercut,left,1,615,642,28,58.0,98.36935366116039,4.695496292276585,7.516834370365306,246
s03_uppercut_1m_left_c009,subject03,uppercut_1m_left.mp4,uppercut,left,1,684,711,28,58.0,110.98066707591344,5.110189756266388,8.480520219700045,248
s03_uppercut_1m_left_c010,subject03,uppercut_1m_left.mp4,uppercut,left,1,752,779,28,58.0,111.67629368655379,5.126379348582638,8.533676104344906,246
s03_uppercut_1m_left_c011,subject03,uppercut_1m_left.mp4,uppercut,left,1,822,849,28,58.0,112.95721394476845,5.089427708143184,8.631556847323163,247
s03_uppercut_1m_left_c012,subject03,uppercut_1m_left.mp4,uppercut,left,1,892,919,28,58.0,119.54654682587517,5.273377681673956,9.135076714385557,246
s03_uppercut_1m_left_c013,subject03,uppercut_1m_left.mp4,uppercut,left,1,955,981,27,58.0,93.15838015994507,4.687540798540487,7.118640997539844,239
s03_uppercut_1m_left_c014,subject03,uppercut_1m_left.mp4,uppercut,left,1,1025,1053,29,58.0,100.15784082090035,5.132957097203671,7.653500529620536,253
s03_uppercut_1m_left_c015,subject03,uppercut_1m_left.mp4,uppercut,left,1,1098,1125,28,58.0,109.667076715773,5.035405695832676,8.380143010740271,247
s03_uppercut_1m_right_c001,subject03,uppercut_1m_right.mp4,uppercut,right,1,104,132,29,58.0,118.82409968999615,5.80966621393238,9.079871355606304,253
s03_uppercut_1m_right_c002,subject03,uppercut_1m_right.mp4,uppercut,right,1,163,190,28,58.0,124.77565917444234,6.029164973160882,9.534656156206479,246
s03_uppercut_1m_right_c003,subject03,uppercut_1m_right.mp4,uppercut,right,1,224,251,28,58.0,135.7007266168805,5.927453428065295,10.36948854448009,247
s03_uppercut_1m_right_c004,subject03,uppercut_1m_right.mp4,uppercut,right,1,283,310,28,58.0,125.97097782819301,5.952854084340179,9.625995704608934,247
s03_uppercut_1m_right_c005,subject03,uppercut_1m_right.mp4,uppercut,right,1,343,370,28,58.0,139.19535839644251,6.225164950590274,10.636528707851157,247
s03_uppercut_1m_right_c006,subject03,uppercut_1m_right.mp4,uppercut,right,1,405,434,30,58.0,131.6107386711862,6.108135794534956,10.056954601536097,260
s03_uppercut_1m_right_c007,subject03,uppercut_1m_right.mp4,uppercut,right,1,467,495,29,58.0,121.39580886551111,5.852007756494229,9.276386949148598,253
s03_uppercut_1m_right_c008,subject03,uppercut_1m_right.mp4,uppercut,right,1,531,557,27,58.0,126.4213414466208,5.749346284211116,9.66040996677661,240
s03_uppercut_1m_right_c009,subject03,uppercut_1m_right.mp4,uppercut,right,1,590,619,30,58.0,128.1334543428008,5.822580432030236,9.791240033102776,261
s03_uppercut_1m_right_c010,subject03,uppercut_1m_right.mp4,uppercut,right,1,655,682,28,58.0,122.61731123177331,5.787370801860523,9.36972731002796,247
s03_uppercut_1m_right_c011,subject03,uppercut_1m_right.mp4,uppercut,right,1,720,747,28,58.0,136.85204661546538,6.096437966457581,10.457465962390774,246
s03_uppercut_1m_right_c012,subject03,uppercut_1m_right.mp4,uppercut,right,1,781,811,31,58.0,150.79478721949403,6.188808788786358,11.52289201114229,267
s03_uppercut_1m_right_c013,subject03,uppercut_1m_right.mp4,uppercut,right,1,843,872,30,58.0,137.64614080223006,5.99045127202747,10.518146187015823,260
s03_uppercut_1m_right_c014,subject03,uppercut_1m_right.mp4,uppercut,right,1,907,934,28,58.0,122.13054074052201,5.781934489451233,9.332531038801854,247
s03_uppercut_1m_right_c015,subject03,uppercut_1m_right.mp4,uppercut,right,1,969,998,30,58.0,122.80295836170478,5.851948809768356,9.383913422623916,260
s03_uppercut_2m_left_c001,subject03,uppercut_2m_left.mp4,uppercut,left,2,108,136,29,58.0,116.75039812562964,5.82593140462457,8.921410710977051,253
s03_uppercut_2m_left_c002,subject03,uppercut_2m_left.mp4,uppercut,left,2,168,196,29,58.0,113.89453302230638,5.409691586307666,8.703181514923454,253
s03_uppercut_2m_left_c003,subject03,uppercut_2m_left.mp4,uppercut,left,2,235,262,28,58.0,137.79341773007033,5.962462588891806,10.529400263940683,247
s03_uppercut_2m_left_c004,subject03,uppercut_2m_left.mp4,uppercut,left,2,302,328,27,58.0,134.79370244458215,6.241990661116993,10.300178843650203,240
s03_uppercut_2m_left_c005,subject03,uppercut_2m_left.mp4,uppercut,left,2,366,392,27,58.0,141.39839695223452,6.289005243341682,10.80487256006817,239
s03_uppercut_2m_left_c006,subject03,uppercut_2m_left.mp4,uppercut,left,2,435,460,26,58.0,128.92527614612834,5.989150972293538,9.851746614928647,233
s03_uppercut_2m_left_c007,subject03,uppercut_2m_left.mp4,uppercut,left,2,503,528,26,58.0,125.7015259131313,5.892688585613966,9.605405700294448,233
s03_uppercut_2m_left_c008,subject03,uppercut_2m_left.mp4,uppercut,left,2,570,596,27,58.0,106.66571325686802,5.149756785760554,8.150795646279919,239
s03_uppercut_2m_left_c009,subject03,uppercut_2m_left.mp4,uppercut,left,2,636,662,27,58.0,126.87815581804587,5.705715008412792,9.695317159313758,240
s03_uppercut_2m_left_c010,subject03,uppercut_2m_left.mp4,uppercut,left,2,699,725,27,58.0,129.2153496318182,5.991523294868975,9.873912404028735,240
s03_uppercut_2m_left_c011,subject03,uppercut_2m_left.mp4,uppercut,left,2,765,793,29,58.0,125.38208318718134,5.7257803931165405,9.580995678550735,253
s03_uppercut_2m_left_c012,subject03,uppercut_2m_left.mp4,uppercut,left,2,834,860,27,58.0,120.21679532763537,5.309503473612483,9.18629334626535,240
s03_uppercut_2m_left_c013,subject03,uppercut_2m_left.mp4,uppercut,left,2,902,928,27,58.0,124.05501408318017,5.553055068299904,9.479588499571326,240
s03_uppercut_2m_left_c014,subject03,uppercut_2m_left.mp4,uppercut,left,2,969,995,27,58.0,121.12361120406497,5.564793703895378,9.255587130293032,240
s03_uppercut_2m_left_c015,subject03,uppercut_2m_left.mp4,uppercut,left,2,1038,1064,27,58.0,133.5540240689676,5.933664278148523,10.205449574063703,239
s03_uppercut_2m_right_c001,subject03,uppercut_2m_right.mp4,uppercut,right,2,113,142,30,58.0,115.41551476005932,5.42030459019372,8.819406409949407,260
s03_uppercut_2m_right_c002,subject03,uppercut_2m_right.mp4,uppercut,right,2,175,201,27,58.0,127.46883240006622,5.686345409651689,9.740453351311057,240
s03_uppercut_2m_right_c003,subject03,uppercut_2m_right.mp4,uppercut,right,2,232,261,30,58.0,120.63148415107051,5.792705360246371,9.21798154065708,260
s03_uppercut_2m_right_c004,subject03,uppercut_2m_right.mp4,uppercut,right,2,290,317,28,58.0,129.7643858733427,5.7576086690917725,9.915866674716364,247
s03_uppercut_2m_right_c005,subject03,uppercut_2m_right.mp4,uppercut,right,2,345,373,29,58.0,133.97406955179764,6.207717136539941,10.237547094327272,253
s03_uppercut_2m_right_c006,subject03,uppercut_2m_right.mp4,uppercut,right,2,401,428,28,58.0,138.22084763982434,5.872058351639692,10.56206206069934,246
s03_uppercut_2m_right_c007,subject03,uppercut_2m_right.mp4,uppercut,right,2,458,486,29,58.0,123.3780070757402,5.794735415826211,9.427855420587886,253
s03_uppercut_2m_right_c008,subject03,uppercut_2m_right.mp4,uppercut,right,2,517,543,27,58.0,125.08157355399348,5.818668420031828,9.558032417582758,240
s03_uppercut_2m_right_c009,subject03,uppercut_2m_right.mp4,uppercut,right,2,572,600,29,58.0,129.3070454635532,5.830673556231168,9.880919285277331,253
s03_uppercut_2m_right_c010,subject03,uppercut_2m_right.mp4,uppercut,right,2,630,657,28,58.0,132.15391044275705,6.02955343969479,10.098460742316687,247
